,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
10564,East Asia & Pacific (excluding high income),EAP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,259531000000.0,230583000000.0,230345000000.0,243638000000.0,267582000000.0,293953000000.0,316145000000.0,313272000000.0,321683000000.0,356106000000.0,401286000000.0,428474000000.0,450370000000.0,487840000000.0,508790000000.0,541598000000.0,560165000000.0,603555000000.0,657602000000.0,704464000000.0,758151000000.0,801916000000.0,850387000000.0,912352000000.0,998004000000.0,1069370000000.0,1143340000000.0,1243450000000.0,1361700000000.0,1442610000000.0,1520630000000.0,1640730000000.0,1816960000000.0,2014600000000.0,2228680000000.0,2445330000000.0,2663720000000.0,2850960000000.0,2900810000000.0,3077840000000.0,3308610000000.0,3530510000000.0,3807890000000.0,4140140000000.0,4509170000000.0,4946640000000.0,5478790000000.0,6144290000000.0,6662250000000.0,7175540000000.0,7876720000000.0,8543520000000.0,9185740000000.0,9847130000000.0,10524300000000.0,11220500000000.0,11947400000000.0,12740700000000.0,13562900000000.0,14335000000000.0,14484600000000.0
10571,East Asia & Pacific (excluding high income),EAP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,290.0185714,257.784078,254.1281579,262.0788596,280.9276679,301.0706343,314.9485469,304.047111,304.0911897,327.5883815,359.2011546,373.2655515,382.6716309,404.8613698,413.1532153,431.35699,438.3872242,464.8437734,498.5667601,525.7682731,557.2846695,580.369739,605.0903202,638.3748297,687.3770107,724.8291561,762.0668084,814.4273539,876.5090477,913.2395471,947.3198765,1006.809788,1099.502693,1203.050282,1313.718232,1423.440204,1531.798793,1620.092371,1629.861244,1711.202365,1821.463616,1925.636871,2058.754686,2219.754365,2398.175052,2609.983986,2868.637317,3193.467157,3437.589458,3675.960695,4006.561591,4314.830739,4605.789389,4901.705693,5200.794969,5505.144408,5819.201922,6160.443746,6515.437319,6846.815833,6881.015813
10727,East Asia & Pacific (excluding high income),EAP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.174881273,9.342126885,6.462561711,8.19137132,6.965681278,7.52351717,5.736905834,7.65824302,5.818181818,7.313482593,5.608028434,8.614831536,4.290728517,2.158518106,4.272670245,3.225083615,3.703697975,4.229497702,5.444812131,4.866320488,4.816767674,10.22666455,4.219030521,3.689012297,5.295731852,3.026963911,2.913541936,3.142990509,1.221270061,1.917310902,2.890924692,2.828155658,2.621399391,
10899,East Asia & Pacific (excluding high income),EAP,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11403,East Asia & Pacific (excluding high income),EAP,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.234780071,9.738879796,10.31914325,10.86314595,10.74357958,10.64691662,10.9073604,10.84451635,10.61865551,10.34106127,10.06913083,9.781607581,9.949656785,9.664773637,,
11503,East Asia & Pacific (excluding high income),EAP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.768514961,2.595167535,2.549171058,2.795198307,3.114060228,3.058737854,3.218278961,3.330374427,3.536483678,3.608734814,3.593811262,3.773407694,4.099688068,4.31580342,4.316523769,4.457080067,4.34968504,4.18972202,4.371743077,4.219003231,3.928345932,3.871410084,3.799204671,3.744918002,3.758547122,,,3.567969486,3.499111816,4.402863737,
11681,East Asia & Pacific (IDA & IBRD countries),TEA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11827,East Asia & Pacific (IDA & IBRD countries),TEA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12007,East Asia & Pacific (IDA & IBRD countries),TEA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,259013000000.0,230123000000.0,229886000000.0,243152000000.0,267048000000.0,293367000000.0,315515000000.0,312647000000.0,321041000000.0,355396000000.0,400486000000.0,427620000000.0,449472000000.0,486867000000.0,507776000000.0,540518000000.0,559048000000.0,602351000000.0,656291000000.0,703059000000.0,756638000000.0,800316000000.0,848691000000.0,910532000000.0,996013000000.0,1067240000000.0,1141060000000.0,1240970000000.0,1358980000000.0,1439740000000.0,1517590000000.0,1637460000000.0,1813340000000.0,2010590000000.0,2224230000000.0,2440450000000.0,2658410000000.0,2845270000000.0,2895020000000.0,3071700000000.0,3302010000000.0,3523460000000.0,3800280000000.0,4131890000000.0,4500230000000.0,4936890000000.0,5468050000000.0,6132280000000.0,6649270000000.0,7161600000000.0,7861460000000.0,8527010000000.0,9168050000000.0,9828210000000.0,10504100000000.0,11199000000000.0,11924600000000.0,12716400000000.0,13537000000000.0,14307700000000.0,14456900000000.0
12014,East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,293.1849052,260.6712255,256.9888531,264.9971882,284.0318302,304.3839574,318.4033592,307.3877373,307.4424701,331.2062841,363.1721871,377.3929209,386.9110043,409.3545107,417.7436756,436.1534805,443.2591461,470.0005497,504.0796576,531.5621167,563.4142884,586.7473436,611.7282973,645.3713234,694.9114238,732.7679359,770.3930908,823.2919231,886.0125713,923.1145568,957.5493791,1017.686374,1111.40714,1216.112003,1328.008717,1438.934279,1548.457477,1637.671345,1647.49699,1729.675737,1841.099311,1946.384528,2080.934962,2243.691307,2424.059899,2638.154818,2899.583675,3227.855071,3474.527759,3715.371664,4049.422511,4360.897693,4654.86976,4953.832465,5255.980786,5563.41663,5880.635748,6225.306847,6583.893538,6918.652884,6953.122619
12170,East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.174881273,9.342126885,6.462561711,8.19137132,6.965681278,7.52351717,5.736905834,7.65824302,5.818181818,7.313482593,5.608028434,8.614831536,4.290728517,2.158518106,4.272670245,2.973927946,3.234648173,4.534213741,4.540369196,4.63747436,4.810237043,10.33682603,3.675033055,3.611962344,5.159004977,3.026963911,2.928071048,3.370406974,1.085155352,1.757111589,2.872056209,2.828155658,2.621399391,
12342,East Asia & Pacific (IDA & IBRD countries),TEA,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12846,East Asia & Pacific (IDA & IBRD countries),TEA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.234780071,9.738879796,10.31914325,10.8632914,10.74370344,10.64707256,10.9075307,10.84470535,10.61885991,10.34141282,10.06947727,9.782075459,9.95008478,9.665367649,,
12946,East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.768514961,2.595167535,2.549171058,2.795198307,3.114060228,3.058737854,3.218278961,3.330374427,3.536483678,3.608734814,3.593811262,3.773407694,4.099688068,4.31580342,4.316523769,4.457080067,4.34968504,4.18972202,4.371743077,4.219003231,3.928345932,3.871410084,3.799204671,3.744918002,3.758547122,,,3.567969486,3.499111816,4.402863737,
13124,Euro area,EMU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13270,Euro area,EMU,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25866972480.0,-83833383659.0,-24223902231.0,44579556206.0,24891688306.0,81294164424.0,19188044538.0,-356367033.3,24870211055.0,-262381000000.0,-34422146720.0,-41234454798.0,-49623973932.0,128223000000.0,279343000000.0,314162000000.0,322471000000.0,366385000000.0,407657000000.0,405414000000.0,312826000000.0,290828000000.0
13450,Euro area,EMU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2845040000000.0,3032000000000.0,3226590000000.0,3422800000000.0,3612730000000.0,3794310000000.0,3995020000000.0,4208520000000.0,4445750000000.0,4758770000000.0,5034250000000.0,5225400000000.0,5482250000000.0,5820800000000.0,6008140000000.0,5962840000000.0,6262650000000.0,6455720000000.0,6657730000000.0,6913680000000.0,7062660000000.0,7099030000000.0,7149930000000.0,7248810000000.0,7420530000000.0,7591930000000.0,7782380000000.0,7980390000000.0,8324610000000.0,8666140000000.0,8976790000000.0,9215930000000.0,9346220000000.0,9283950000000.0,9511910000000.0,9742240000000.0,9907700000000.0,10176400000000.0,10486100000000.0,10798000000000.0,11216300000000.0,11463700000000.0,11573300000000.0,11654500000000.0,11922600000000.0,12123900000000.0,12515100000000.0,12890000000000.0,12944400000000.0,12361900000000.0,12626200000000.0,12837000000000.0,12723300000000.0,12692600000000.0,12869600000000.0,13132900000000.0,13377100000000.0,13724100000000.0,13981700000000.0,14162300000000.0,13218400000000.0
13457,Euro area,EMU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,10727.75183,11329.45879,11945.47032,12553.57838,13129.41402,13665.76837,14269.50887,14925.17031,15661.4134,16651.94034,17520.26803,18085.75652,18847.4804,19884.66658,20408.13438,20149.93487,21068.50449,21631.43167,22218.14982,22977.71582,23372.04429,23402.64587,23506.04505,23783.17388,24305.75399,24820.16001,25379.46449,25953.47928,26982.70853,27969.95517,28839.9377,29471.33495,29749.68695,29430.90157,30066.06893,30715.03623,31156.00217,31924.69066,32827.22312,33716.43518,34907.86047,35541.20497,35706.1103,35762.53625,36384.56011,36808.31426,37818.73042,38750.08643,38723.80976,36861.59166,37561.06509,38271.39647,37849.03796,37629.9068,38023.81902,38684.48882,39288.7821,40221.05178,40884.53752,41376.16013,38543.23714
13613,Euro area,EMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.741180456,1.870849614,2.752672133,2.921641663,3.656731016,3.666477086,3.432369175,2.987546067,3.242828122,2.648069614,4.1406484,5.016319277,5.906253517,7.915543045,14.66484789,12.22706292,9.711421109,9.767464736,7.573712239,8.465334904,13.54006971,11.50975584,9.584927647,8.669271598,7.067656383,5.195621954,2.538525918,3.159407641,2.700815275,3.765480483,3.44831218,4.047036816,5.163784654,4.569070885,4.129921816,4.222816141,2.978924865,2.109245627,2.227707327,1.66345995,2.853030393,2.785165427,2.465323192,2.098472191,2.225679164,2.487696652,2.666314946,2.453965281,4.075660764,0.368041998,1.525516021,3.289449396,2.485675622,1.219993423,0.24104743,0.037514381,0.183334861,1.381458714,1.703497947,1.445667015,0.290554556
13785,Euro area,EMU,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14289,Euro area,EMU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,13.89846805,14.12376081,14.2194286,13.80815439,14.51108642,14.66748576,14.83433888,14.92800751,15.35413483,15.36558421,15.58154448,16.02144653,16.09773352,16.2312798,16.80423669,16.94361335,17.08920287,17.27855408,17.2226068,18.07692271,18.18280998,18.05648064,17.95489353,18.70278119,18.87740598,19.3283801,19.65573436,20.12274158,19.92605314,19.52930554,19.13079615,18.89980226,18.62104424,18.79569276,19.1959534,19.30848904,19.18605747,18.66623128,18.86840947,19.01022931,19.5190852,19.83424062,19.82806967,19.7226407,19.68937249,19.2022687,19.35887274,19.4720862,
14389,Euro area,EMU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.226061007,8.356524655,8.961534425,10.58204792,11.73979884,11.36702117,11.65629784,11.6583706,11.19214474,10.43939511,9.425973124,8.347991314,8.614319323,8.95951303,9.24665516,9.020574815,8.312721584,7.436473927,7.481596797,9.537984199,10.0705581,10.10982019,11.28886837,11.92723143,11.60360956,10.83792739,10.02524498,9.063260447,8.17903909,7.546948339,7.840194616
14567,Europe & Central Asia,ECS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14713,Europe & Central Asia,ECS,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14893,Europe & Central Asia,ECS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,8465030000000.0,8779680000000.0,9199640000000.0,9752970000000.0,9981370000000.0,9934900000000.0,10409200000000.0,10707500000000.0,11049900000000.0,11462000000000.0,11627200000000.0,11686700000000.0,11797000000000.0,12023200000000.0,12343300000000.0,12684100000000.0,13035100000000.0,13432500000000.0,13995100000000.0,14492700000000.0,14829100000000.0,14893900000000.0,14803000000000.0,14677100000000.0,14832100000000.0,15147500000000.0,15414300000000.0,15884600000000.0,16299000000000.0,16772400000000.0,17492100000000.0,17888800000000.0,18187600000000.0,18522100000000.0,19122300000000.0,19646200000000.0,20424100000000.0,21172600000000.0,21394000000000.0,20448300000000.0,20991200000000.0,21488400000000.0,21556800000000.0,21753900000000.0,22156200000000.0,22610400000000.0,23036500000000.0,23682300000000.0,24195900000000.0,24580000000000.0,23185500000000.0
14900,Europe & Central Asia,ECS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,11477.62034,11814.28974,12277.91542,12913.39779,13115.61188,12959.2639,13481.21983,13773.07312,14118.47478,14547.38868,14656.79947,14634.74706,14684.8343,14881.91857,15188.73974,15515.81249,15848.78289,16232.48838,16809.87546,17305.92887,17621.76454,17617.56238,17438.25637,17227.13438,17366.11908,17706.2125,17989.33135,18509.99845,18967.85795,19495.51622,20309.45964,20744.31681,21051.99878,21382.82611,22009.81101,22544.09153,23364.36976,24133.83562,24285.60257,23119.31919,23640.6638,24139.83881,24118.47514,24223.29091,24552.37596,24936.80326,25289.5244,25892.01817,26354.80029,26693.86948,25106.44537
15056,Europe & Central Asia,ECS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.924534287,14.41127089,12.14479966,8.962517416,8.194548902,5.536006784,4.644214227,2.364818361,3.775388292,4.262872289,2.786159886,2.348641696,2.829478388,2.609323082,3.192884922,2.915982619,6.059740463,1.5360765,2.364915382,3.763681223,2.770890453,1.733619743,0.592255589,0.338705695,0.336675584,1.875100596,2.013219723,1.763735865,1.200073489
15228,Europe & Central Asia,ECS,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15732,Europe & Central Asia,ECS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,15.72195596,16.12459276,15.89505854,16.51707854,16.620606,16.52917463,16.45856179,16.77220188,16.83713104,17.19743906,17.21175713,17.21034824,17.49851135,17.86372133,17.78791727,17.80722475,17.8351509,18.18525276,18.90693089,18.81651606,18.51448391,18.76160484,19.43179658,19.56144503,19.9761899,20.27813856,20.09023244,20.33031756,19.98443914,19.50544722,19.30180424,19.25171389,19.82771667,20.12763403,20.29310217,20.11343552,19.1373978,19.43298669,19.6665688,19.80139105,19.92128348,19.8910225,19.64772228,19.5844588,19.39254376,19.55175545,19.53674267,
15832,Europe & Central Asia,ECS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.694099187,8.800576049,9.74613114,9.462331668,9.828768527,10.14870113,10.31484452,10.38946589,9.262178155,8.573783453,8.645213536,8.681071585,8.678309317,8.333764434,7.786729641,7.061794104,7.039794347,8.934292399,9.044599242,8.712117678,8.924209527,9.159484238,8.914492733,8.520125421,8.100813276,7.494848356,7.012621676,6.789929527,7.347854887
16010,Europe & Central Asia (excluding high income),ECA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0222514,,,,,,,,,,17.49226231,22.37282033,21.40172256,20.66670261,19.81914181,18.29973594,20.80960365,22.54752341,23.9479365,,,,
16156,Europe & Central Asia (excluding high income),ECA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16336,Europe & Central Asia (excluding high income),ECA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478630000000.0,2443260000000.0,2315400000000.0,2073670000000.0,1960030000000.0,1755830000000.0,1733590000000.0,1735590000000.0,1777210000000.0,1747790000000.0,1785120000000.0,1928970000000.0,1980720000000.0,2089160000000.0,2228570000000.0,2416520000000.0,2590480000000.0,2800760000000.0,3015780000000.0,3148890000000.0,2961670000000.0,3111290000000.0,3300210000000.0,3427640000000.0,3565870000000.0,3644690000000.0,3679620000000.0,3742950000000.0,3898540000000.0,4022320000000.0,4110970000000.0,4048680000000.0
16343,Europe & Central Asia (excluding high income),ECA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6487.249212,6356.41027,5991.650781,5342.785601,5031.956006,4498.937384,4438.600154,4439.609114,4541.931407,4464.038413,4559.735579,4926.038228,5061.690717,5343.006039,5697.164216,6171.91399,6609.172957,7135.48512,7669.538174,7984.150466,7478.161342,7815.679282,8244.08631,8514.490415,8803.112511,8942.563175,8972.259217,9072.075435,9396.486723,9647.444696,9816.978115,9633.984697
16499,Europe & Central Asia (excluding high income),ECA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0741297,125.9152347,39.18254237,17.40804106,10.57716115,22.68367181,18.70073428,9.059400315,5.823534089,5.179677819,6.961261359,8.179160368,7.261594628,8.426752735,12.3487196,3.466723732,6.445314408,7.687251034,3.316055667,3.984712355,2.981308689,4.003578207,1.122313974,3.153186175,2.613234248,2.889860737,2.681782603
16671,Europe & Central Asia (excluding high income),ECA,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17175,Europe & Central Asia (excluding high income),ECA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.96010795,14.02532969,15.17396219,13.79435013,13.9810357,13.99718021,,,,16.93618124,15.12422487,15.34422037,15.98710554,15.58731134,15.34561221,15.34663887,14.21546667,13.33966993,13.65462448,14.19249812,13.68594816,
17275,Europe & Central Asia (excluding high income),ECA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.630240574,5.945813091,7.547594262,7.940379367,8.643646272,9.777339349,10.87220971,11.49116799,9.461604555,8.827371158,8.585288111,8.391524945,8.152324897,7.623018789,7.378394421,7.03787634,7.1667192,9.014118647,8.471172227,7.682449977,7.072807893,7.104566985,7.306986899,7.455526803,7.549596519,7.298244148,7.213122215,7.401706439,7.769229889
17453,Europe & Central Asia (IDA & IBRD countries),TEC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.49226231,22.37282033,21.40172256,20.66670261,19.81914181,18.29973594,20.80960365,22.54752341,23.9479365,,,,
17599,Europe & Central Asia (IDA & IBRD countries),TEC,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17779,Europe & Central Asia (IDA & IBRD countries),TEC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2760240000000.0,2720860000000.0,2574270000000.0,2333890000000.0,2226690000000.0,2031300000000.0,2026080000000.0,2045930000000.0,2107500000000.0,2092380000000.0,2143190000000.0,2302590000000.0,2359830000000.0,2477740000000.0,2631830000000.0,2839430000000.0,3028670000000.0,3265150000000.0,3511740000000.0,3664200000000.0,3484920000000.0,3651040000000.0,3862670000000.0,3995330000000.0,4139040000000.0,4235060000000.0,4293960000000.0,4376790000000.0,4562150000000.0,4719840000000.0,4839060000000.0,4753170000000.0
17786,Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6497.666997,6368.077451,5995.426366,5414.249254,5147.482588,4686.131902,4670.667264,4712.881703,4850.687666,4813.144975,4930.629366,5301.668177,5439.107816,5715.12244,6068.599588,6542.133189,6971.623456,7506.713507,8060.99827,8388.196605,7947.380394,8289.886009,8726.121789,8980.368016,9252.028159,9415.073875,9493.577798,9625.175352,9982.981251,10283.01671,10501.62888,10282.74685
17942,Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.2410142,85.88691621,38.82930134,15.94059941,10.57716115,19.19267582,13.18089059,7.857538522,5.698990479,4.721553366,6.88205439,7.579999291,6.997129035,8.40253419,10.44412838,3.466723732,6.142553602,7.650008079,3.334922677,2.785000567,2.082447939,3.731691193,0.388838297,2.755649238,2.565728801,2.643281927,2.732492094
18114,Europe & Central Asia (IDA & IBRD countries),TEC,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18618,Europe & Central Asia (IDA & IBRD countries),TEC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35922536,14.78527409,15.49260621,14.56715122,14.67625331,14.47265993,16.94378894,17.21720546,17.45200365,17.20129301,15.34678379,15.58569666,16.13798937,15.71808936,15.4672848,15.46617579,14.54019875,13.88882325,14.23598343,14.77919034,14.35273252,
